Func_id	Func_name	Cen01	Cen03	Cen04	Cen05	Cen06	Cen07	Cen10	Cen12	Cen14	Cen15	Cen16	Cen17
COG1102	Cytidylate kinase	734	853	1001	891	577	692	321	272	510	364	869	621
COG1103	Archaeal Cys-tRNA synthase (O-phospho-L-seryl-tRNA:Cys-tRNA synthase)	137	162	162	155	101	118	39	26	44	44	116	179
COG1104	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme	5491	7565	8029	7684	5389	6429	2059	1771	2560	2540	5422	7443
COG1105	Fructose-1-phosphate kinase or kinase (PfkB)	1659	1985	1958	1722	1346	1527	872	494	867	745	1688	2117
COG1106	"ATPase/GTPase, AAA15 family"	616	672	702	879	462	594	165	140	220	159	444	388
COG1107	"Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain"	561	599	658	646	388	537	164	166	252	228	590	612
COG1108	"ABC-type Mn2+/Zn2+ transport system, permease component"	1770	2303	2292	2172	1571	2036	862	597	900	862	2265	2719
COG1109	Phosphomannomutase	7758	11222	11607	11199	7507	9394	3334	2613	3906	3739	7975	10910
COG1110	Reverse gyrase	666	767	836	855	561	655	233	187	311	310	740	847
COG1111	ERCC4-related helicase	633	625	793	829	460	540	197	166	216	212	408	530
COG1112	Superfamily I DNA and/or RNA helicase	2458	2386	2715	2465	1782	1877	678	663	825	779	2002	2444
COG1113	L-asparagine transporter and related permeases	2490	3346	3450	3449	2286	2592	1090	675	997	974	2054	2644
COG1114	Branched-chain amino acid permeases	85	162	138	208	148	221	34	34	35	52	170	101
COG1115	Na+/alanine symporter	202	364	274	411	283	444	71	69	107	141	321	361
COG1116	"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component"	5320	7387	7111	7000	5572	6361	2525	2183	2516	2688	6247	6577
COG1117	"ABC-type phosphate transport system, ATPase component"	2145	2817	2911	2780	1881	2182	943	713	1015	924	2250	2612
COG1118	"ABC-type sulfate/molybdate transport systems, ATPase component"	644	1095	944	951	741	789	298	211	341	332	862	1108
COG1119	"ABC-type molybdenum transport system, ATPase component/photorepair protein PhrA"	818	1333	1131	1213	844	950	421	273	392	363	828	1132
COG1120	"ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component"	1863	2652	2702	2696	1844	2043	778	622	884	827	1943	2589
COG1121	"ABC-type Mn2+/Zn2+ transport system, ATPase component"	1728	2372	2473	2360	1612	2029	731	590	855	835	1914	2303
COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2	1399	1210	1559	1221	970	1056	659	521	704	588	1196	1357
COG1123	"ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain"	3223	4092	3980	3644	2881	3334	1584	955	1309	1291	3389	3527
COG1124	"ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component"	389	496	428	449	345	381	175	100	119	151	339	359
COG1125	"ABC-type proline/glycine betaine transport system, ATPase component"	1270	1746	1845	1623	1200	1405	576	427	683	570	1389	1547
COG1126	"ABC-type polar amino acid transport system, ATPase component"	2384	3097	3248	2891	2210	2744	1047	764	952	1080	2739	3217
COG1127	"ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF"	3362	5479	5158	5399	3335	4315	1071	1117	1457	1533	3287	4687
COG1129	"ABC-type sugar transport system, ATPase component"	10979	13591	12856	14184	10268	10298	4968	3189	4098	4245	9503	12478
COG1131	"ABC-type multidrug transport system, ATPase component"	22094	27545	28372	26904	19446	22542	8679	6911	10600	9360	22181	24760
COG1132	"ABC-type multidrug transport system, ATPase and permease component"	17603	21891	22087	20030	15256	17617	6329	5550	8073	7647	16835	22387
COG1133	"ABC-type long-chain fatty acid transport system, fused permease and ATPase components"	177	256	219	197	213	215	40	45	61	64	167	213
COG1134	"ABC-type polysaccharide/polyol phosphate transport system, ATPase component"	3278	5105	5162	4813	3348	3959	1160	1010	1816	1578	3728	5182
COG1135	"ABC-type methionine transport system, ATPase component"	449	665	677	651	536	585	191	163	193	233	481	549
COG1136	"ABC-type lipoprotein export system, ATPase component"	11579	14546	15840	14409	10425	12231	3863	3521	5274	4957	12204	14440
COG1137	"ABC-type lipopolysaccharide export system, ATPase component"	1284	2109	2026	2077	1466	1779	502	540	642	646	1409	1818
COG1138	Cytochrome c biogenesis factor	2915	4224	4303	4187	2913	3475	1201	976	1432	1395	2897	4023
COG1139	"L-lactate utilization protein LutB, contains a ferredoxin-type domain"	2069	2515	2773	2388	1833	1994	907	653	977	896	1910	2432
COG1140	Nitrate reductase beta subunit	451	444	619	416	360	448	294	230	325	273	643	594
COG1141	Ferredoxin	761	1020	925	880	596	696	490	200	409	355	1121	774
COG1142	Fe-S-cluster-containing hydrogenase component 2	245	234	265	243	189	193	66	90	93	104	258	248
COG1143	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	2247	2731	3029	2746	1988	2435	974	973	1300	1190	2691	2603
COG1144	"Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, delta subunit"	250	308	366	299	232	284	105	109	142	140	388	295
COG1145	Ferredoxin	22	30	28	20	28	37	19	26	15	19	63	21
COG1146	"NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit"	335	383	400	345	318	348	205	208	216	226	570	364
COG1148	"Heterodisulfide reductase, subunit A (polyferredoxin)"	913	1024	1189	1189	777	977	342	305	339	413	943	923
COG1149	"MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain"	777	764	926	807	609	689	188	211	322	266	738	709
COG1150	"Heterodisulfide reductase, subunit C"	142	112	151	140	88	109	65	51	58	51	139	102
COG1151	Hydroxylamine reductase (hybrid-cluster protein)	206	271	286	284	202	201	76	64	87	82	226	242
COG1152	CO dehydrogenase/acetyl-CoA synthase alpha subunit	294	295	332	290	250	271	83	83	116	99	267	368
COG1153	Formylmethanofuran dehydrogenase subunit D	59	93	115	75	70	85	14	20	41	32	86	129
COG1154	Deoxyxylulose-5-phosphate synthase	3380	4568	4510	4292	3242	3717	1555	1135	1627	1549	3208	4525
COG1155	Archaeal/vacuolar-type H+-ATPase catalytic subunit A/Vma1	583	731	800	759	560	701	222	207	236	267	627	554
COG1156	Archaeal/vacuolar-type H+-ATPase subunit B/Vma2	351	509	503	464	385	491	144	142	167	174	418	359
COG1157	Flagellar biosynthesis/type III secretory pathway ATPase	1658	2897	2693	2885	2303	2401	994	760	1015	978	2063	1804
COG1158	Transcription termination factor Rho	2573	3446	3587	3273	2550	3019	1092	944	1351	1326	2922	3498
COG1159	"GTPase Era, involved in 16S rRNA processing"	1991	3150	2964	3133	2151	2513	943	729	1072	1045	2144	2892
COG1160	Predicted GTPases	3662	5214	5424	5050	3698	4451	1594	1275	1949	1829	3792	5179
COG1161	Ribosome biogenesis GTPase A	352	371	391	357	378	315	212	145	163	119	345	262
COG1162	Putative ribosome biogenesis GTPase RsgA	1610	1936	2003	1702	1336	1570	577	386	664	727	1559	2634
COG1163	Ribosome-interacting GTPase 1	450	582	620	523	473	490	172	178	212	231	475	597
COG1164	Oligoendopeptidase F	3183	3922	4228	3287	2844	3494	1154	957	1619	1396	3100	4267
COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	1268	1291	1352	1386	917	1086	622	357	563	474	1061	1343
COG1166	Arginine decarboxylase (spermidine biosynthesis)	1320	1948	1833	1669	1482	1648	341	478	598	626	1324	2395
COG1167	"DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain"	8141	9251	9513	8664	6604	7284	2689	2006	3008	2956	7070	8548
COG1168	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	954	1188	1117	962	757	868	464	224	385	317	752	1021
COG1169	Isochorismate synthase EntC	777	831	804	721	535	615	411	200	349	272	659	791
COG1171	Threonine dehydratase	7273	9057	9806	8569	6201	7433	2403	1985	3086	3001	6600	9428
COG1172	"Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component"	7040	8818	7946	9107	6766	6537	3326	2242	2783	2882	6479	7947
COG1173	"ABC-type dipeptide/oligopeptide/nickel transport system, permease component"	12792	13700	15177	11135	9694	11333	5323	3752	5556	5258	11708	13534
COG1174	"ABC-type proline/glycine betaine transport system, permease component"	1654	2236	2394	1978	1436	1710	857	544	1037	806	1817	2110
COG1175	"ABC-type sugar transport system, permease component"	12739	10669	10892	8542	8629	8826	5841	3927	5780	5231	10730	11998
COG1176	"ABC-type spermidine/putrescine transport system, permease component I"	2453	3475	3039	2859	2485	2885	863	785	904	1156	2690	3704
COG1177	"ABC-type spermidine/putrescine transport system, permease component II"	3224	4391	4059	3499	3209	3495	1199	1005	1183	1499	3484	4978
COG1178	"ABC-type Fe3+ transport system, permease component"	1865	2892	2421	2001	1904	2214	897	618	940	1010	2872	3467
COG1179	tRNA A37 threonylcarbamoyladenosine dehydratase	823	807	910	862	574	716	224	182	268	283	633	752
COG1180	Pyruvate-formate lyase-activating enzyme	848	1093	1296	1091	748	961	202	285	381	411	903	1397
COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	4515	6036	6232	5917	4504	5382	1697	1386	2162	2137	4788	6752
COG1182	FMN-dependent NADH-azoreductase	791	1102	977	1109	670	736	260	176	181	232	496	704
COG1183	Phosphatidylserine synthase	1296	2159	2041	2122	1483	1782	499	503	637	711	1542	2268
COG1184	"Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family"	258	199	292	246	228	173	103	103	130	103	256	218
COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	3959	5387	5903	5291	3930	4952	1577	1330	2022	1907	4439	5194
COG1186	Protein chain release factor B	2031	2990	2829	2721	2102	2555	918	778	1142	986	2630	2934
COG1187	"16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases"	2908	4361	4394	4269	2977	3677	1082	946	1412	1389	3026	4297
COG1188	"Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain"	457	733	735	755	519	577	281	174	240	243	584	714
COG1189	"Predicted rRNA methylase YqxC, contains S4 and FtsJ domains"	1883	2534	2686	2553	1672	1949	869	617	1055	868	1920	2318
COG1190	Lysyl-tRNA synthetase (class II)	3238	4349	4671	4555	3026	3938	1236	1048	1608	1514	3352	4323
COG1191	DNA-directed RNA polymerase specialized sigma subunit	3828	5362	5240	5104	3616	4035	1950	1259	2364	1850	4483	5116
COG1192	Cellulose biosynthesis protein BcsQ	6359	7321	7525	7560	5263	5890	2484	1894	2797	2571	5739	6427
COG1193	dsDNA-specific endonuclease/ATPase MutS2	2148	2990	3182	2968	2110	2481	861	817	1171	1138	2228	3186
COG1194	"Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs"	2409	3246	3388	3370	2305	2739	938	802	1029	1092	2442	3048
COG1195	Recombinational DNA repair ATPase RecF	2385	3169	3316	3087	2205	2859	1063	783	1199	1067	2573	3126
COG1196	Chromosome segregation ATPase	4777	6636	6605	6435	4722	5395	2151	1975	2666	2459	5915	5957
COG1197	Transcription-repair coupling factor (superfamily II helicase)	5900	8269	8637	8206	5875	7132	2468	1985	2939	2944	5956	8312
COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase	5625	7894	8031	7924	5499	6633	2283	1778	2830	2654	5871	7918
COG1199	Rad3-related DNA helicase	3890	4793	5045	4857	3453	3892	1427	1297	1794	1660	3607	4702
COG1200	RecG-like helicase	5122	7107	7583	6952	4773	6155	2118	1575	2485	2339	5226	7015
COG1201	Lhr-like helicase	5701	7778	8082	7339	5635	6184	2541	1890	2903	2701	5688	7754
COG1202	"Superfamily II helicase, archaea-specific"	245	371	370	342	256	314	85	87	107	107	273	340
COG1203	CRISPR/Cas system-associated endonuclease/helicase Cas3	1067	965	1076	1081	842	901	648	593	806	629	1195	432
COG1204	Replicative superfamily II helicase	1089	1183	1211	1341	976	977	357	312	367	377	1025	898
COG1205	"ATP-dependent helicase YprA,  contains C-terminal metal-binding DUF1998 domain"	3430	3415	3819	3411	2259	2647	1274	963	1520	1350	2929	3960
COG1206	Folate-dependent tRNA-U54 methylase TrmFO/GidA	1360	1968	2155	2240	1518	1789	592	522	727	705	1440	1904
COG1207	"Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase"	3658	5338	5516	5308	3594	4381	1634	1161	1868	1702	3732	4875
COG1208	"NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis proteins"	5770	8375	8736	8186	5370	6748	2152	1911	2909	2713	6346	8436
COG1209	dTDP-glucose pyrophosphorylase	2664	3435	3788	3478	2582	3111	1087	890	1413	1315	2917	3595
COG1210	UTP-glucose-1-phosphate uridylyltransferase	2092	2807	3012	2703	1997	2490	928	705	1054	1022	2157	2477
COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	2060	3066	3032	2940	2051	2401	978	687	1100	1016	2212	3008
COG1212	CMP-2-keto-3-deoxyoctulosonic acid synthetase	1489	2391	2285	2364	1708	1978	484	518	673	743	1526	2220
COG1213	Choline kinase	421	585	578	498	413	445	180	148	220	228	555	832
COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	1306	1954	1895	1925	1315	1591	630	465	710	681	1572	1853
COG1215	"Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase"	9943	12819	13465	13242	8717	10261	4029	3251	4838	4220	10293	10631
COG1216	"Glycosyltransferase, GT2 family"	9602	12711	12628	12207	8438	10122	4248	3077	5399	4346	11157	13035
COG1217	Predicted membrane GTPase involved in stress response	3540	5012	5413	4874	3472	4561	1320	1194	1788	1753	3759	4619
COG1218	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	1037	1630	1415	1578	1169	1219	447	327	464	492	1106	1341
COG1219	"ATP-dependent protease Clp, ATPase subunit"	2548	3439	3455	3255	2509	2911	1065	897	1337	1214	2825	3269
COG1220	"ATP-dependent protease HslVU (ClpYQ), ATPase subunit"	1526	2304	2415	2269	1715	1987	714	595	838	794	1579	1978
COG1221	Transcriptional regulators containing an AAA-type ATPase domain and a DNA-binding domain	249	277	336	282	221	248	96	97	124	100	207	247
COG1222	ATP-dependent 26S proteasome regulatory subunit	1906	2130	2098	2121	1747	1731	692	602	744	654	1640	1760
COG1223	"Predicted ATPase, AAA+ superfamily"	427	511	501	526	301	409	99	85	145	129	295	380
COG1224	"DNA helicase TIP49, TBP-interacting protein"	395	394	350	351	342	277	139	102	103	105	296	279
COG1225	Peroxiredoxin	8561	11652	12102	11855	8017	9269	3046	3023	4252	3916	9262	10495
COG1226	Voltage-gated potassium channel Kch	506	734	704	653	574	625	225	201	294	302	734	1183
COG1227	Inorganic pyrophosphatase/exopolyphosphatase	454	348	361	317	310	306	174	117	175	146	323	281
COG1228	Imidazolonepropionase or related amidohydrolase	11935	16570	17847	15835	11293	13020	3327	3099	4665	4604	10766	17997
COG1229	Formylmethanofuran dehydrogenase subunit A	531	741	757	739	611	604	186	160	270	263	534	889
COG1230	Co/Zn/Cd efflux system component	3013	3846	4026	3960	2823	3303	1302	969	1507	1332	3129	3744
COG1231	Monoamine oxidase	2288	3304	3288	3084	2337	2590	918	700	1085	985	2723	3745
COG1232	Protoporphyrinogen oxidase	4532	6086	6076	6075	4079	4890	1768	1438	2296	2100	4705	6029
COG1233	Phytoene dehydrogenase-related protein	8004	9678	9960	9261	7489	7332	3837	2570	3868	3578	7764	9859
COG1234	"Ribonuclease BN, tRNA processing enzyme"	3732	4554	4798	4089	3165	3697	1332	1039	1754	1690	4066	5403
COG1235	"Phosphoribosyl 1,2-cyclic phosphodiesterase"	2678	3789	3796	3846	2746	3049	906	952	1337	1251	2761	3479
COG1236	"RNA processing exonuclease, beta-lactamase fold, Cft2 family"	2094	2868	3095	2691	2294	2550	628	757	1002	1094	2389	3289
COG1237	"Metal-dependent hydrolase, beta-lactamase superfamily II"	2016	2441	2870	2451	1579	1921	476	454	658	671	1621	2672
COG1238	"Uncharacterized membrane protein YqaA, SNARE-associated domain"	398	744	738	851	525	610	181	173	208	241	552	574
COG1239	Mg-chelatase subunit ChlI	1428	1535	1716	1448	1078	1280	667	516	735	637	1283	1432
COG1240	Mg-chelatase subunit ChlD	2096	2787	2558	2508	1946	2090	755	928	1191	1060	2944	3069
COG1241	"DNA replicative helicase MCM subunit Mcm2, Cdc46/Mcm family"	708	836	835	810	792	662	337	258	287	310	712	518
COG1242	Radical SAM superfamily enzyme	292	366	368	346	300	343	62	83	148	139	342	402
COG1243	"Histone acetyltransferase, component of the RNA polymerase elongator complex"	375	471	499	506	328	379	145	110	145	178	363	454
COG1244	Uncharacterized Fe-S cluster-containing protein. MiaB family	213	269	275	261	200	211	69	60	88	77	171	349
COG1245	"Translation initiation factor RLI1, contains Fe-S and AAA+ ATPase domains"	639	826	888	846	600	773	205	233	263	285	609	690
COG1246	"N-acetylglutamate synthase or related acetyltransferase, GNAT family"	2444	3208	3109	2948	2153	2563	946	780	1129	1020	2767	3523
COG1247	L-amino acid N-acyltransferase YncA	3294	4282	4280	4078	3017	3377	1351	1033	1618	1444	3708	4395
COG1249	"Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme"	14428	19008	19486	18206	12679	14670	5852	4310	5968	6094	12337	17324
COG1250	3-hydroxyacyl-CoA dehydrogenase	7838	10480	10939	10458	7228	8427	2905	2399	3594	3499	7622	10579
COG1251	"NAD(P)H-nitrite reductase, large subunit"	5845	6627	7328	6392	4825	5745	2299	1737	2480	2292	5345	6443
COG1252	"NADH dehydrogenase, FAD-containing subunit"	7114	9014	9593	8625	5844	6773	2496	1875	2947	2794	6259	9512
COG1253	"Hemolysin or related protein, contains CBS domains"	4543	6454	6360	6112	4414	5280	1898	1436	2328	2337	5111	7774
COG1254	Acylphosphatase	903	1224	1268	1250	858	1024	424	351	511	481	1108	1224
COG1255	"Uncharacterized protein, UPF0146 family"	28	32	29	31	24	20	8	9	12	10	33	47
COG1256	Flagellar hook-associated protein FlgK	1370	2540	2140	2533	1912	2009	972	668	957	977	1967	1415
COG1257	Hydroxymethylglutaryl-CoA reductase	758	839	1028	824	716	790	198	218	350	314	728	943
COG1258	tRNA U54 and U55 pseudouridine synthase Pus10	98	109	160	169	101	122	39	45	40	53	117	133
COG1259	Bifunctional DNase/RNase	998	1316	1329	1299	911	1037	518	391	602	523	1172	1214
COG1260	Myo-inositol-1-phosphate synthase	1301	1571	1718	1583	1156	1277	703	539	808	730	1564	1533
COG1261	Flagella basal body P-ring formation protein FlgA	456	772	683	835	655	664	258	247	296	295	683	502
COG1262	"Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain"	8813	12943	12154	11792	9462	10026	1698	2706	3319	3420	8277	13229
COG1263	"Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific"	296	281	270	253	210	259	150	88	146	125	256	335
COG1264	Phosphotransferase system IIB components	117	147	114	109	94	92	51	42	43	51	95	150
COG1266	"Membrane protease YdiL, CAAX protease family"	596	729	754	834	540	599	298	318	415	284	907	523
COG1267	Phosphatidylglycerophosphatase A	499	828	859	880	552	681	191	205	239	263	543	750
COG1268	Biotin transporter BioY	328	448	476	451	323	426	253	141	187	182	396	487
COG1269	Archaeal/vacuolar-type H+-ATPase subunit I/STV1	414	520	559	500	407	485	246	214	209	233	578	276
COG1270	Cobalamin biosynthesis protein CobD/CbiB	992	1117	1108	1089	762	846	382	334	421	378	946	889
COG1271	"Cytochrome bd-type quinol oxidase, subunit 1"	2873	4103	3983	3998	2684	2992	1263	862	1060	1172	2386	3460
COG1272	"Predicted membrane channel-forming protein YqfA, hemolysin III family"	971	1010	1031	913	814	830	265	191	334	383	973	1376
COG1273	"Non-homologous end joining protein Ku, dsDNA break repair"	2806	4599	4480	3648	3115	3572	1232	918	1571	1500	3595	4936
COG1274	"Phosphoenolpyruvate carboxykinase, GTP-dependent"	2014	3000	2881	2971	1834	2265	811	606	926	915	1906	2690
